intron_id,avg_PSI_g_AM2,avg_PSI_w_AM2,avg_PSI_g_AM5,avg_PSI_w_AM5,avg_PSI_g_AM8,avg_PSI_w_AM8,avg_PSI_g_AM11,avg_PSI_w_AM11,avg_PSI_g_PM2,avg_PSI_w_PM2,avg_PSI_g_PM5,avg_PSI_w_PM5,avg_PSI_g_PM8,avg_PSI_w_PM8,avg_PSI_g_PM11,avg_PSI_w_PM11,cluster
000000F_DK2_H2_202846_202867,1.73903803408076,-0.780926513417397,1.90178574444002,-0.429181461995779,1.50279135775281,-0.129935671980373,-0.770426661136155,-0.586679246214414,0.599804061565968,-0.586679246214414,0.652303322972179,-1.23767008765144,-0.345182643745841,-0.948924149917275,0.211309527160002,-0.79142636569864,1
000001F_DK2_H2_63401_63423,-0.531002432850337,-1.29184173962097,0.698636850819371,0.936879462030378,-1.72605811166684,-1.0612843739329,1.10595486353496,-0.811513894437489,-0.392668013437495,0.045390981369839,0.610256527305612,0.295161460865249,0.84465651575515,0.152984418690938,1.92443351172761,-0.799986026153086,1
000002F_DK2_H1_34614_34633,1.51045477940781,-0.983227491311162,1.56038716880972,1.19911164549001,-0.90392310814342,0.288579838749281,-0.483903597292051,-0.663072759263613,1.00231928725895,0.212212654958122,-0.862802316871258,0.682164555211404,-1.02728548195991,-0.686570354276278,-1.46199098969419,0.617546168926578,1
000002F_DK2_H1_100119_100140,1.71096597071146,-0.580826036938885,2.04327581182076,-1.14804455883235,0.421832966408143,-0.873029517914305,0.129629485432723,0.07806416526059,0.622364767077548,-0.294352035982592,1.41876248973604,-0.64385031714927,-0.271434115906088,-0.941783278143815,-0.936053798124689,-0.735521997455284,1
000002F_DK2_H1_171596_171618,0.540865436790684,-0.655874741565508,0.946212916556492,-1.08695856925295,1.29365361349861,-1.03548587340968,1.016987873341,-0.501456654035677,0.0776111742011919,-2.07780796423604,0.727453959222567,-0.520758914976906,1.33225813538107,-0.340604479525438,0.888306133732806,-0.60440204572223,1
000002F_DK2_H2_141533_141562,0.951655106782283,-0.049393863673821,2.42688516850707,-1.09259226446492,-0.491962882191257,0.867356246112296,-1.10312962204867,-1.10312962204867,0.656609094437326,0.667146452021075,0.161353288001148,-0.428738736688766,-0.787008894536214,-1.26118998580489,0.0559797121636637,0.530160803432345,1
000003F_DK2_H2_92688_92713,1.02995834229708,-1.1296417165741,1.53518587900547,-0.703665558172904,0.381087682406884,-0.505537112404906,-0.966185748815501,0.589122550463282,-0.480771056683906,-1.2633784174675,0.371181260118483,0.0838950137548885,0.539590439021283,-1.2831912620443,2.04041341571387,-0.238063710618109,1
000005F_DK2_H1_156773_156819,2.47032166132454,-0.278050212005013,0.99233031217789,0.60182423665085,-0.194017259043497,0.552393087849959,-1.63740680402952,0.0383091403206909,-0.342310705446171,0.423872100967642,0.260749309924701,-0.29287955664528,-1.57808942546845,0.240976850404344,-1.20241269458168,-0.0556100424010022,1
000005F_DK2_H2_73713_73735,1.36470452953586,-0.123384245136119,1.43948285992139,-0.175729076405987,-0.512231563140857,0.287896571984277,-0.751522220374542,1.14036953837928,0.415019733639673,-0.504753730102305,-1.63390651892376,-1.34974886345875,0.317807904138488,-0.579532060487831,1.60399518676955,-0.938468046338359,1
000005F_DK2_H2_102653_102679,-0.206465614638555,-0.605674053818841,2.82751852313162,-0.485911522064755,-0.206465614638555,-0.18650519267954,-0.296287513454119,-0.206465614638555,-0.875139750265534,-0.875139750265534,0.931278437025262,-0.875139750265534,0.0630000818081391,-0.266346880515597,1.65983383852928,-0.39608962324919,1
000007F_DK2_H1_28811_28837,1.39999436042872,0.368205957574504,0.754224695705277,0.198646324937622,-2.12828905912171,0.0326943440589723,-0.569783499565692,0.844415989661066,-0.77902730154312,1.46493209207689,-0.862003291982445,0.772262954496435,0.350167698783346,-0.880041550773602,0.314091181201031,-1.2804908959373,1
000007F_DK2_H1_133519_133543,1.48409604036126,-0.479101244068278,0.843561333153317,1.05568646346244,0.930906975045309,0.240460472470514,-1.64786911890874,0.232141839909372,0.0241760258808197,0.860198598275602,-0.657951844132833,0.165592779420235,-0.907510820967097,-0.944944667492236,-1.90574672830415,0.706303895894472,1
000007F_DK2_H2_82548_82568,-1.05278352169025,0.675720634444735,-0.593125906762385,0.843304139887185,1.34126655605904,-0.47342340287492,-0.837319014692811,-1.03363112106825,2.7920609031751,-0.310627997587969,-0.234018395099992,0.101148615784907,-0.0233419882580557,-0.363297099298453,-0.684099809716857,-0.147832592301018,1
000008F_DK2_H1_86670_86696,-0.478630539196811,0.225481387377652,0.33005246558178,-0.394973676633509,1.33393481634141,0.277766926479715,-0.705201208639089,-0.157945899370818,2.51558800004806,0.117424606566719,0.371880896863431,-1.51039851081088,-1.64285520986944,-0.00108928206462593,-0.677315587784655,0.396280815111061,1
000008F_DK2_H2_92442_92476,-0.991292034598332,-0.876403441949498,1.56850643319149,-0.0500118106157756,1.14321708145633,0.97592316584487,-1.60403119539212,0.0870482648249393,0.768317463339081,0.286591609951862,-0.638563899272963,-0.725234241095768,-1.74713803886698,0.40551138129013,0.96987639781072,0.42768286408201,1
000009F_DK2_H1_122547_122576,1.39674400097608,-0.600185045963981,0.46742522012863,-0.163183952589286,0.583590067734562,-1.04271779874848,-1.12569268989558,-0.190842249638316,0.876768016454296,0.30700709724425,-0.135525655540254,-0.085740720851997,1.42993395743492,-1.47971889212318,1.39121234156628,-1.62907369618795,1
000009F_DK2_H2_120524_120559,0.35236158046021,-0.823567007584515,0.444100690165827,-1.19886336547113,1.43655105879932,0.702638181154383,-0.473290406890341,0.585879314256325,0.96117567214294,1.25307283938808,-0.740167816943045,-1.23222304172772,-0.606729111916693,-0.665108545365722,1.42821113973517,-1.4240411802031,1
000009F_DK2_H2_150856_150880,0.00124783722332351,-0.564438370683146,1.97116686710938,0.150988304022094,-0.274940134872188,0.447141671690775,1.99113226268255,-0.820660947205488,-0.837298776849796,-0.225026645939265,0.380590353113544,0.756605303074902,-0.181768288864064,-1.41296768254285,-1.529432490053,0.147660738093233,1
000010F_DK2_H1_56683_56710,1.05512931840194,0.104713302981066,0.969835573428274,-1.30872589943973,-1.22343215446606,0.817525314546724,0.969835573428274,-0.205999625137298,0.202191868665259,0.50681238642836,0.884541828454606,0.391056589678381,-0.230369266558346,-0.894441995281907,-2.41754458409741,0.378871768967857,1
000010F_DK2_H1_116707_116735,-0.782610808662449,1.17904248466614,2.0573436978812,0.669832831868297,-1.66091202187751,-0.594647514005529,-0.62198762959199,0.649327745178451,1.05259445007875,0.847543583180294,0.075185317862768,-0.293906242554457,-0.150370635725536,-1.37725832266798,-0.584394970660606,-0.464781964969839,1
000010F_DK2_H2_128236_128266,-1.31440885300016,-0.0741275969367354,-0.779243762920313,0.536973080249032,2.92713608391644,0.417645729082581,0.699692195476012,-0.258542594193979,0.790091703935445,-0.316398279608016,0.193454948103187,-0.200686908779942,-0.50081327686526,-0.558668962279297,-1.27463306927801,-0.287470436900997,1
000011F_DK2_H1_135945_135964,0.339313077950037,-0.629780703220127,0.162166902897426,-0.676672337792876,2.92877334268967,-0.181705083969406,0.735286881008813,-0.723563972365626,-0.129603267777461,0.27158071690051,-0.999703598182931,-0.999703598182931,0.0214919991791768,-0.572468705408988,1.17815231864034,-0.723563972365626,1
